epoch_h,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,hyper_param,hp_update
3396,0.06945784389972687,1.0,0.8729290962219238,0.72,4.42952823638916,0.2,"tensor([ -7.1612,  -3.9584,  -7.0500,  ...,  -8.7481, -10.0054,   8.5601],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3397,0.06538991630077362,1.0,0.8375214338302612,0.74,4.4224162101745605,0.22,"tensor([ -7.1751,  -3.9721,  -7.0628,  ...,  -8.7566, -10.0013,   8.5570],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3398,0.07092006504535675,1.0,0.825977087020874,0.72,4.860243320465088,0.26,"tensor([ -7.1788,  -3.9750,  -7.0640,  ...,  -8.7804, -10.0038,   8.5600],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3399,0.0696239173412323,1.0,0.8550204634666443,0.74,5.0857062339782715,0.2,"tensor([ -7.1774,  -3.9742,  -7.0623,  ...,  -8.7749, -10.0127,   8.5602],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3400,0.07827696949243546,1.0,0.8592551350593567,0.72,4.677996635437012,0.18,"tensor([ -7.1631,  -3.9599,  -7.0479,  ...,  -8.7647, -10.0159,   8.5554],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3401,0.09457489103078842,1.0,0.8212857246398926,0.76,5.063413619995117,0.24,"tensor([ -7.1666,  -3.9638,  -7.0501,  ...,  -8.7691, -10.0123,   8.5547],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3402,0.09473224729299545,1.0,0.817585825920105,0.72,5.27420711517334,0.22,"tensor([ -7.1613,  -3.9574,  -7.0429,  ...,  -8.7668, -10.0086,   8.5545],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3403,0.1089763194322586,0.98,0.881406843662262,0.7,5.670609951019287,0.18,"tensor([ -7.1542,  -3.9510,  -7.0361,  ...,  -8.7609, -10.0156,   8.5542],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3404,0.11235588043928146,1.0,1.238309383392334,0.58,5.178473949432373,0.16,"tensor([ -7.1198,  -3.9152,  -6.9987,  ...,  -8.7282, -10.0289,   8.5945],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3405,0.07458008080720901,1.0,0.8214074969291687,0.74,4.997533798217773,0.22,"tensor([ -7.0957,  -3.8889,  -6.9704,  ...,  -8.7285, -10.0334,   8.5975],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3406,0.0724080353975296,1.0,0.8528953790664673,0.7,4.900537014007568,0.2,"tensor([ -7.0899,  -3.8829,  -6.9623,  ...,  -8.7222, -10.0299,   8.5985],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3407,0.06238378584384918,1.0,0.853351354598999,0.7,5.146296501159668,0.2,"tensor([ -7.0915,  -3.8832,  -6.9612,  ...,  -8.7305, -10.0250,   8.5983],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3408,0.0677814930677414,1.0,0.804044246673584,0.74,4.9309163093566895,0.18,"tensor([ -7.0964,  -3.8884,  -6.9661,  ...,  -8.7329, -10.0152,   8.5982],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3409,0.07871121913194656,1.0,0.8448610901832581,0.72,5.514166831970215,0.2,"tensor([ -7.0835,  -3.8759,  -6.9527,  ...,  -8.7470, -10.0219,   8.5976],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3410,0.061705730855464935,1.0,0.8143928050994873,0.74,5.139964580535889,0.22,"tensor([ -7.0857,  -3.8772,  -6.9529,  ...,  -8.7534, -10.0202,   8.5966],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3411,0.07026676833629608,1.0,0.8105629086494446,0.7,5.0609636306762695,0.22,"tensor([ -7.0807,  -3.8709,  -6.9458,  ...,  -8.7532, -10.0230,   8.5967],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3412,0.06689611077308655,1.0,0.8308561444282532,0.72,5.010488986968994,0.22,"tensor([ -7.0757,  -3.8649,  -6.9396,  ...,  -8.7546, -10.0203,   8.5957],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3413,0.07107861340045929,1.0,0.8160213232040405,0.72,4.722205638885498,0.22,"tensor([ -7.0727,  -3.8601,  -6.9335,  ...,  -8.7555, -10.0233,   8.5935],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3414,0.06200822815299034,1.0,0.8027850389480591,0.72,5.302182197570801,0.22,"tensor([ -7.0652,  -3.8510,  -6.9233,  ...,  -8.7508, -10.0296,   8.5957],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3415,0.0766608938574791,1.0,0.8973750472068787,0.68,4.734469413757324,0.22,"tensor([ -7.0610,  -3.8438,  -6.9152,  ...,  -8.7421, -10.0182,   8.6053],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3416,0.0687166154384613,1.0,0.8651261329650879,0.66,5.162222385406494,0.2,"tensor([-7.0641, -3.8471, -6.9190,  ..., -8.7398, -9.9978,  8.6079],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3417,0.10367143899202347,0.98,0.8161910176277161,0.74,5.15151834487915,0.2,"tensor([-7.0538, -3.8346, -6.9050,  ..., -8.7361, -9.9963,  8.6072],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3418,0.07821272313594818,1.0,0.862973153591156,0.72,5.446864128112793,0.22,"tensor([ -7.0531,  -3.8334,  -6.9030,  ...,  -8.7360, -10.0019,   8.6049],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3419,0.07185589522123337,1.0,0.8141083717346191,0.74,4.8091230392456055,0.18,"tensor([ -7.0640,  -3.8443,  -6.9110,  ...,  -8.7280, -10.0107,   8.6071],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3420,0.07201125472784042,1.0,0.9127519130706787,0.68,4.915963649749756,0.18,"tensor([ -7.0607,  -3.8384,  -6.9042,  ...,  -8.7028, -10.0149,   8.5995],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3421,0.07859691977500916,1.0,0.8516067266464233,0.72,5.155811309814453,0.18,"tensor([ -7.0729,  -3.8509,  -6.9161,  ...,  -8.7307, -10.0132,   8.5963],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3422,0.09240798652172089,1.0,0.8244389295578003,0.74,5.098401069641113,0.2,"tensor([ -7.0675,  -3.8439,  -6.9071,  ...,  -8.7340, -10.0151,   8.5946],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3423,0.05676596611738205,1.0,0.8107591271400452,0.72,4.975676536560059,0.2,"tensor([ -7.0556,  -3.8300,  -6.8926,  ...,  -8.7257, -10.0147,   8.5894],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3424,0.048264794051647186,1.0,0.9056980609893799,0.64,5.504019260406494,0.2,"tensor([ -7.0564,  -3.8294,  -6.8916,  ...,  -8.7201, -10.0113,   8.5898],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3425,0.055202875286340714,1.0,0.8418505191802979,0.76,5.506316661834717,0.22,"tensor([ -7.0526,  -3.8234,  -6.8847,  ...,  -8.7376, -10.0051,   8.5903],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3426,0.06354910135269165,1.0,0.8403318524360657,0.74,5.307987213134766,0.16,"tensor([ -7.0374,  -3.8061,  -6.8663,  ...,  -8.7245, -10.0055,   8.5879],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3427,0.06229687109589577,1.0,0.8493896722793579,0.7,5.640717029571533,0.22,"tensor([ -7.0448,  -3.8124,  -6.8718,  ...,  -8.7521, -10.0105,   8.5916],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3428,0.07001703977584839,1.0,0.9563450813293457,0.62,5.299720287322998,0.2,"tensor([ -7.0250,  -3.7917,  -6.8484,  ...,  -8.7475, -10.0207,   8.6071],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3429,0.0617821030318737,1.0,1.0229711532592773,0.62,5.824289321899414,0.24,"tensor([ -7.0431,  -3.8116,  -6.8670,  ...,  -8.7630, -10.0213,   8.6073],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3430,0.04984631389379501,1.0,0.7917927503585815,0.76,5.456823825836182,0.18,"tensor([ -7.0423,  -3.8095,  -6.8627,  ...,  -8.7549, -10.0285,   8.6066],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3431,0.05521981418132782,1.0,0.7921062707901001,0.74,5.449790000915527,0.22,"tensor([ -7.0423,  -3.8086,  -6.8604,  ...,  -8.7587, -10.0215,   8.6063],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3432,0.0835801512002945,0.98,0.9442893862724304,0.66,4.755328178405762,0.2,"tensor([ -7.0295,  -3.7928,  -6.8417,  ...,  -8.7536, -10.0254,   8.6167],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3433,0.11177270114421844,1.0,1.20640230178833,0.6,4.751671314239502,0.16,"tensor([ -6.9838,  -3.7430,  -6.7903,  ...,  -8.7432, -10.0362,   8.6520],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3434,0.17209210991859436,0.96,1.299787163734436,0.48,4.7462873458862305,0.16,"tensor([ -6.9521,  -3.7076,  -6.7538,  ...,  -8.7157, -10.0470,   8.5970],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3435,0.2485221028327942,0.96,1.1060413122177124,0.62,4.4952778816223145,0.2,"tensor([ -6.9378,  -3.6928,  -6.7380,  ...,  -8.7152, -10.0468,   8.5977],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3436,0.12038275599479675,0.98,0.9585172533988953,0.66,4.537240982055664,0.2,"tensor([ -6.9344,  -3.6872,  -6.7315,  ...,  -8.7280, -10.0522,   8.6161],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3437,0.10525655001401901,1.0,1.0266575813293457,0.6,4.914575576782227,0.16,"tensor([ -6.9124,  -3.6618,  -6.7051,  ...,  -8.7185, -10.0605,   8.6399],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3438,0.0797465443611145,1.0,0.8803144693374634,0.68,4.984911918640137,0.2,"tensor([ -6.9105,  -3.6569,  -6.6993,  ...,  -8.7242, -10.0642,   8.6224],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3439,0.07399934530258179,1.0,0.8751217126846313,0.7,5.072765350341797,0.22,"tensor([ -6.9016,  -3.6466,  -6.6879,  ...,  -8.7298, -10.0698,   8.6242],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3440,0.0592167042195797,1.0,0.9171251654624939,0.66,5.2176923751831055,0.18,"tensor([ -6.8984,  -3.6430,  -6.6836,  ...,  -8.7224, -10.0734,   8.6360],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3441,0.059432368725538254,1.0,0.8377107381820679,0.74,5.0459885597229,0.2,"tensor([ -6.8967,  -3.6402,  -6.6805,  ...,  -8.7142, -10.0736,   8.6355],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3442,0.07927451282739639,0.98,0.8460634350776672,0.72,5.4857635498046875,0.18,"tensor([ -6.8785,  -3.6203,  -6.6601,  ...,  -8.7157, -10.0713,   8.6358],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3443,0.07455353438854218,1.0,0.897042989730835,0.68,4.937957763671875,0.22,"tensor([ -6.8834,  -3.6243,  -6.6626,  ...,  -8.7210, -10.0676,   8.6371],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3444,0.08479872345924377,1.0,0.8516789078712463,0.7,5.332020282745361,0.2,"tensor([ -6.8794,  -3.6191,  -6.6558,  ...,  -8.7228, -10.0636,   8.6362],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3445,0.054013706743717194,1.0,0.8988009691238403,0.64,5.270621299743652,0.18,"tensor([ -6.8847,  -3.6217,  -6.6583,  ...,  -8.7189, -10.0728,   8.6356],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3446,0.06531556695699692,1.0,0.8382157683372498,0.72,5.417844772338867,0.18,"tensor([ -6.8950,  -3.6315,  -6.6673,  ...,  -8.7244, -10.0737,   8.6361],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3447,0.059435322880744934,1.0,0.8016883134841919,0.72,5.515740394592285,0.18,"tensor([ -6.9025,  -3.6387,  -6.6730,  ...,  -8.7156, -10.0772,   8.6364],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3448,0.05976789817214012,1.0,0.8708667755126953,0.68,5.253024101257324,0.18,"tensor([ -6.8946,  -3.6304,  -6.6640,  ...,  -8.7106, -10.0807,   8.6347],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3449,0.08303225785493851,1.0,1.0428271293640137,0.58,4.676273822784424,0.18,"tensor([ -6.9094,  -3.6450,  -6.6772,  ...,  -8.7272, -10.0817,   8.6344],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3450,0.0781266912817955,1.0,0.9153867959976196,0.68,4.968332290649414,0.22,"tensor([ -6.9052,  -3.6405,  -6.6716,  ...,  -8.7204, -10.0808,   8.6377],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3451,0.07208926230669022,1.0,0.8884990215301514,0.7,4.761157512664795,0.2,"tensor([ -6.9056,  -3.6385,  -6.6669,  ...,  -8.7239, -10.0846,   8.6404],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3452,0.07243897020816803,1.0,0.9831960797309875,0.62,5.333836555480957,0.22,"tensor([ -6.9138,  -3.6469,  -6.6739,  ...,  -8.7291, -10.0852,   8.6399],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3453,0.05017446354031563,1.0,0.8835282921791077,0.64,5.2738542556762695,0.16,"tensor([ -6.9101,  -3.6434,  -6.6685,  ...,  -8.7259, -10.0811,   8.6405],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3454,0.04985354468226433,1.0,0.8298400044441223,0.74,5.693579196929932,0.18,"tensor([ -6.9142,  -3.6462,  -6.6704,  ...,  -8.7274, -10.0691,   8.6387],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3455,0.055082906037569046,1.0,0.8374922871589661,0.74,5.111477851867676,0.18,"tensor([ -6.9084,  -3.6378,  -6.6580,  ...,  -8.7145, -10.0723,   8.6367],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3456,0.0552767738699913,1.0,0.8944755792617798,0.64,5.2991108894348145,0.2,"tensor([ -6.9177,  -3.6458,  -6.6633,  ...,  -8.7011, -10.0786,   8.6370],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3457,0.05789826437830925,1.0,0.8715081214904785,0.68,5.210714817047119,0.2,"tensor([ -6.9223,  -3.6508,  -6.6666,  ...,  -8.7200, -10.0878,   8.6373],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3458,0.053009890019893646,1.0,0.9435099959373474,0.58,5.3262763023376465,0.18,"tensor([ -6.9235,  -3.6522,  -6.6672,  ...,  -8.7182, -10.0857,   8.6342],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3459,0.05777028948068619,1.0,0.8198807239532471,0.74,5.26283073425293,0.18,"tensor([ -6.9224,  -3.6495,  -6.6639,  ...,  -8.7250, -10.0775,   8.6331],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3460,0.06549648940563202,1.0,0.837533175945282,0.74,5.287797927856445,0.18,"tensor([ -6.9172,  -3.6418,  -6.6557,  ...,  -8.7294, -10.0771,   8.6327],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3461,0.05809289589524269,1.0,0.8771923780441284,0.7,4.958743095397949,0.16,"tensor([ -6.9104,  -3.6346,  -6.6464,  ...,  -8.7176, -10.0817,   8.6321],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3462,0.48314663767814636,0.86,1.3418580293655396,0.46,4.583530902862549,0.18,"tensor([ -6.8786,  -3.5952,  -6.6040,  ...,  -8.7037, -10.0862,   8.6337],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3463,0.13333986699581146,1.0,1.1304690837860107,0.56,4.833714008331299,0.2,"tensor([ -6.8504,  -3.5662,  -6.5754,  ...,  -8.6781, -10.0927,   8.6247],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3464,0.10589548200368881,0.98,1.0342260599136353,0.6,4.826080322265625,0.22,"tensor([ -6.8154,  -3.5296,  -6.5369,  ...,  -8.6639, -10.0992,   8.6733],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3465,0.07800023257732391,1.0,0.8751650452613831,0.7,4.873615741729736,0.22,"tensor([ -6.8136,  -3.5272,  -6.5331,  ...,  -8.6554, -10.1061,   8.6606],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3466,0.0767417699098587,1.0,0.9089962840080261,0.7,5.550179958343506,0.26,"tensor([ -6.8062,  -3.5187,  -6.5243,  ...,  -8.6774, -10.1118,   8.6630],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3467,0.06381362676620483,1.0,0.8200507164001465,0.72,5.152487754821777,0.2,"tensor([ -6.8059,  -3.5182,  -6.5221,  ...,  -8.6762, -10.1204,   8.6727],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3468,0.06292662769556046,1.0,0.8430162668228149,0.72,5.055746555328369,0.2,"tensor([ -6.8212,  -3.5319,  -6.5353,  ...,  -8.6757, -10.1227,   8.6700],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3469,0.06755344569683075,1.0,0.8572837710380554,0.68,5.2926025390625,0.22,"tensor([ -6.8277,  -3.5365,  -6.5392,  ...,  -8.6734, -10.1268,   8.6700],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3470,0.06149215251207352,1.0,0.808358371257782,0.72,5.482161045074463,0.18,"tensor([ -6.8405,  -3.5490,  -6.5494,  ...,  -8.6720, -10.1341,   8.6670],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3471,0.05861362814903259,1.0,0.8148074150085449,0.74,5.3148298263549805,0.18,"tensor([ -6.8450,  -3.5506,  -6.5484,  ...,  -8.6648, -10.1348,   8.6624],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3472,0.06379057466983795,1.0,0.8347654938697815,0.72,5.345468044281006,0.18,"tensor([ -6.8450,  -3.5458,  -6.5409,  ...,  -8.6555, -10.1406,   8.6669],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3473,0.05897263437509537,1.0,0.8164182901382446,0.76,5.085041046142578,0.18,"tensor([ -6.8432,  -3.5410,  -6.5355,  ...,  -8.6632, -10.1499,   8.6674],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3474,0.07192786037921906,1.0,0.9379264712333679,0.7,4.673923015594482,0.18,"tensor([ -6.8297,  -3.5244,  -6.5178,  ...,  -8.6518, -10.1438,   8.6684],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3475,0.07649275660514832,1.0,0.8812214136123657,0.62,5.456320285797119,0.2,"tensor([ -6.8272,  -3.5212,  -6.5151,  ...,  -8.6663, -10.1452,   8.6710],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
3476,0.0878397524356842,1.0,0.8873631358146667,0.72,4.881263256072998,0.14,"tensor([ -6.8246,  -3.5174,  -6.5116,  ...,  -8.6805, -10.1435,   8.6707],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
